,Company_Name,ISIN,segment1,Type_Issue1,Sector,Total_No_Securities,Fresh_No_Securities,OFS_No_Securities,Issue_Open_Date,Issue_Close_Date,Times_subscribed,Face_Value,Premimum,Issue_Price,Issue_Size,Listing_Date,Anchor,QIB,Final_QIB,NII,RII,Market_Maker,Shareholder,Employee,Policy_Holders,Underwriter,Promoters_Contribution,Reservation_Portion,Net offer to public,State,Region,6(1) / (2),Industry,Segment,state_code,State1,Region1,Exchange,Designated_Exchange,Issue_Size_Bucket
248,Juniper Hotels Limited,INE696F01016,Main Board,IPO,Private,50000000,50000000,0.0,2024-02-21,2024-02-23,2.18,10.0,350.0,360.0,1800.0,2024-02-28,22500000,15797012.0,38297012,6596720,5106268,0,0.0,0.0,0.0,0.0,0,0,50000000,maharashtra,Western,6(1),Hotels & Resorts,Main Board,mah,Maharashtra,Western,NSE / BSE,NSE,≥ 500crore
249,Accent Microcell Limited,INE0Q5D01013,SME,IPO,Private,5600000,5600000,0.0,2023-12-08,2023-12-12,337.8631,10.0,130.0,140.0,78.4,2023-12-15,1596000,1064000.0,2660000,798000,1862000,280000,0.0,0.0,0.0,0.0,0,280000,5320000,gujarat,Western,,Pharmaceuticals,SME,guj,Gujarat,Western,NSE,NSE,≥ 50 crore - < 100crore
250,Addictive Learning Technology Limited,INE0RDH01021,SME,IPO,Private,4297000,4137000,160000.0,2024-01-19,2024-01-24,278,10.0,130.0,140.0,60.16,2024-01-30,1192000,795000.0,1987000,599000,1395000,316000,0.0,0.0,0.0,0.0,0,316000,3981000,haryana,Northern,,E-Learning,SME,har,Haryana,Northern,NSE,NSE,≥ 50 crore - < 100crore
251,Advik Capital Limited,BSE,Main Board,Right,Private,207960320,207960320,0.0,2023-09-18,2023-09-29,1.0074,1.0,1.4,2.4,49.91,2023-10-12,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,delhi,Northern,,Non Banking Financial Company (NBFC),Main Board,del,Delhi,Northern,BSE,BSE,≥ 10crore - < 50crore
252,VIBHOR STEEL TUBES LIMITED,INE0QTF01015,Main Board,IPO,Private,4779443,4779443,0.0,2024-02-13,2024-02-15,321.74,10.0,141.0,151.0,72.17,2024-02-20,1424907,950063.0,2374970,712491,1662479,0,0.0,29503.0,0.0,0.0,0,29503,4749940,haryana,Northern,6(1),Iron & Steel Products,Main Board,har,Haryana,Northern,NSE / BSE,NSE,≥ 50 crore - < 100crore
253,Aerpace Industries Limited,BSE,Main Board,Right,Private,105133333,105133333,0.0,2023-11-28,2023-12-07,3.1004,1.0,0.0,1.0,10.51,2023-12-22,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,105133333,maharashtra,Western,,Iron & Steel Products,Main Board,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
254,Entero Healthcare Solutions Limited,INE010601016,Main Board,IPO,Private,12720044,7950569,4769475.0,2024-02-09,2024-02-13,1.81,10.0,1248.0,1258.0,1600.0,2024-02-16,5694753,5157217.0,10851970,405878,1446928,0,0.0,15268.0,0.0,0.0,0,15268,12704776,haryana,Northern,6(1),Pharmacy Retail,Main Board,har,Haryana,Northern,NSE / BSE,BSE,≥ 500crore
255,Rudra Gas Enterprise Limited,BSE,SME,IPO,Private,2248000,2248000,0.0,2024-02-08,2024-02-12,392.37,10.0,53.0,63.0,14.16,2024-02-15,0,0.0,0,906000,1226000,116000,0.0,0.0,0.0,0.0,0,116000,2132000,gujarat,Western,,Civil Construction,SME,guj,Gujarat,Western,BSE,BSE ,≥ 10crore - < 50crore
256,Akanksha Power and Infrastructure Limited,INE0PCY01014,SME,IPO,Private,4998000,4998000,0.0,2023-12-27,2023-12-29,134.78,10.0,45.0,55.0,27.489,2024-01-03,1418000,948000.0,2366000,712000,1660000,260000,0.0,0.0,0.0,0.0,0,260000,4738000,maharshtra,Western,,Other Electrical Equipment,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
257,Alan Scott Industries Ltd.,BSE,Main Board,Right,Private,1825377,1825377,0.0,2023-06-29,2023-06-13,2.2215,10.0,20.0,30.0,5.476131,2023-08-01,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,"Film Production, Distribution & Exhibition",Main Board,mah,Maharashtra,Western,BSE,BSE,≥ 5crore - < 10crore
258,Alpex Solar Limited,INE0R4701017,SME,IPO,Private,6480000,6480000,0.0,2024-02-08,2024-02-12,301.49,10.0,105.0,115.0,74.52,2024-02-15,1845600,1231200.0,3076800,924000,2155200,324000,0.0,0.0,0.0,0.0,0,324000,6156000,delhi,Northern,,Other Electrical Equipment,SME,del,Delhi,Northern,NSE,NSE,≥ 50 crore - < 100crore
259,Capital Small Finance Bank LIMITED,INE646H01017,Main Board,IPO,Private,11176713,9615384,1561329.0,2024-02-07,2024-02-09,5.25,10.0,458.0,468.0,523.07,2024-02-14,3353013,2235343.0,5588356,1676507,3911850,0,0.0,0.0,0.0,0.0,0,0,11176713,punjab,Northern,6(1),Other Bank,Main Board,pun,Punjab,Northern,NSE / BSE,BSE,≥ 500crore
260,JANA SMALL FINANCE BANK LIMITED,INE953L01027,Main Board,IPO,Private,13768049,11159420,2608629.0,2024-02-07,2024-02-09,19.3642,10.0,404.0,414.0,570.0,2024-02-14,4032588,2709001.0,6741589,2022478,4719114,0,0.0,284868.0,0.0,0.0,0,284868,13483181,karnataka,Northern,6(1),Other Bank,Main Board,kar,Karnataka,Southern,NSE / BSE,BSE,≥ 500crore
261,Rashi Peripherals Limited,INE0J1F01024,Main Board,IPO,Private,19292604,19292604,0.0,2024-02-07,2024-02-09,61.38,5.0,306.0,311.0,600.0,2024-02-14,5787780,3858521.0,9646301,2893891,6752412,0,0.0,0.0,0.0,0.0,0,0,19292604,maharashtra,Western,6(1),Computers Hardware & Equipments,Main Board,mah,Maharashtra,Western,NSE / BSE,BSE,≥ 500crore
262,Arabian Petroleum Limited,INE08NJ01024,SME,IPO,Private,2892000,2892000,0.0,2023-09-25,2023-09-27,25.12,10.0,60.0,70.0,20.24,2023-10-09,0,0.0,0,1116000,1628000,148000,0.0,0.0,0.0,0.0,0,148000,2744000,maharashtra,Western,,Lubricants,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
263,Arvind and Company Shipping Agencies Limited,INE0P4T01013,SME,IPO,Private,3276000,3276000,0.0,2023-10-12,2023-10-16,400.528,10.0,35.0,45.0,14.74,2023-10-25,0,0.0,0,1554000,1554000,168000,0.0,0.0,0.0,0.0,0,168000,3108000,gujurat,Western,,Shipping,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
264,Apeejay Surrendra Park Hotels Limited,INE988S01028,Main Board,IPO,Private,59357646,38712486,20645160.0,2024-02-09,2024-02-11,64.6,1.0,154.0,155.0,920.04,2024-02-12,26419354,18052226.0,44471580,8894315,5929543,0,0.0,62208.0,0.0,0.0,0,62208,59295438,west bengal,Eastern,6(1),Hotels & Resorts,Main Board,wes,West Bengal,Eastern,NSE / BSE,NSE,≥ 500crore
265,Asit C Mehta Financial Services Limited,BSE,Main Board,Right,Private,3293452,3293452,0.0,2023-12-22,2024-01-04,1.17,10.0,127.45,137.45,45.26,2024-01-11,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharshtra,Western,,Stockbroking & Allied,Main Board,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
266,Gabriel Pet Straps Limited,BSE,SME,IPO,Private,798000,798000,0.0,2024-01-31,2024-02-02,255.7,10.0,91.0,101.0,8.05,2024-02-07,0,0.0,0,376800,376800,44400,0.0,0.0,0.0,0.0,0,44400,753600,gujarat,Western,,Other Industrial Products,SME,guj,Gujarat,Western,BSE,BSE ,≥ 5crore - < 10crore
267,Atmastco Limited,INE05DH01017,SME,IPO,Private,7305600,5480000,1825600.0,2024-02-15,2024-02-20,22.14,10.0,67.0,77.0,56.25312,2024-02-23,0,0.0,0,3022400,3916800,366400,0.0,0.0,0.0,0.0,0,366400,6939200,chhattisgarh,Central,,Civil Construction,SME,chh,Chhattisgarh,Central,NSE,NSE,≥ 50 crore - < 100crore
268,Auro Impex  & Chemicals Limited,INE0NUL01018,SME,IPO,Private,3470400,2920000,550400.0,2023-05-11,2023-05-15,66.17,10.0,68.0,78.0,27.0691,2023-05-23,0,329600.0,329600,1120000,1846400,174400,0.0,0.0,0.0,0.0,0,174400,3296000,west bengal,Eastern,,Other Industrial Products,SME,wes,West Bengal,Eastern,NSE,NSE,≥ 10crore - < 50crore
269,Australian Premium Solar (India) Limited,INE0P0001010,SME,IPO,Private,5200000,5200000,0.0,2024-01-11,2024-01-15,482.58,10.0,44.0,54.0,28.08,2024-01-18,1480000,988000.0,2468000,742000,1730000,260000,0.0,0.0,0.0,0.0,0,260000,4940000,gujarat,Western,,Heavy Electrical Equipment,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
270,BLS E-Services Limited,INE0NLT01010,Main Board,IPO,Private,23030000,23030000,0.0,2024-01-30,2024-02-01,163.03,10.0,125.0,135.0,309.29,2024-02-06,9327096,6218154.0,15545250,3109050,2072700,0,2303000.0,0.0,0.0,0.0,0,2303000,20727000,maharashtra,Western,6(1),IT Enabled Services,Main Board,mah,Maharashtra,Western,NSE / BSE,NSE,≥ 100 crore - < 500crore
271,HARSHDEEP HORTICO LIMITED,BSE,SME,IPO,Private,4242000,4242000,0.0,2024-01-29,2024-01-31,116.33,10.0,35.0,45.0,19.08,2024-02-05,1206000,804000.0,2010000,606000,1410000,216000,0.0,0.0,0.0,0.0,0,216000,4026000,maharashtra,Western,,Other Agricultural Products,SME,mah,Maharashtra,Western,BSE,BSE ,≥ 10crore - < 50crore
272,Baba Food Processing (India) Limited,INE0QW501012,SME,IPO,Private,4326400,4326400,0.0,2023-11-03,2023-11-07,76.5,10.0,66.0,76.0,32.88,2023-11-15,0,80000.0,80000,1193600,2835200,217600,0.0,0.0,0.0,0.0,0,217600,4108800,jharkhand,Eastern,,Other Food Products,SME,jha,Jharkhand,Eastern,NSE,NSE,≥ 10crore - < 50crore
273,BANDARAM PHARMA PACKTECH LIMITED,BSE,Main Board,Right,Private,9000000,9000000,0.0,2023-07-12,2023-07-20,0.9947,10.0,0.0,10.0,9.0,2023-08-02,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,tamil nadu,Southern,,Healthcare Service Provider,Main Board,tam,Tamil Nadu,Southern,BSE,BSE,≥ 5crore - < 10crore
274,Basilic Fly Studio Limited,INE0OCC01013,SME,IPO,Private,6840000,6240000,600000.0,2023-09-01,2023-09-05,233.03,10.0,87.0,97.0,66.35,2023-09-11,1743600,1162800.0,2906400,872400,2035200,1026000,0.0,0.0,0.0,0.0,0,1026000,5814000,tamil nadu,Southern,,Media & Entertainment,SME,tam,Tamil Nadu,Southern,NSE,NSE,≥ 50 crore - < 100crore
275,Baweja Studios Limited,INE0JFJ01011,SME,IPO,Private,5400000,4000000,1400000.0,2024-01-29,2024-02-01,4.9,10.0,170.0,180.0,97.2,2024-02-06,326400,217600.0,544000,2284000,2284000,288000,0.0,0.0,0.0,0.0,0,288000,5112000,maharashtra,Western,,"Film Production, Distribution & Exhibition",SME,mah,Maharashtra,Western,NSE,NSE,≥ 50 crore - < 100crore
276,Mayank Cattle Food Limited,BSE,SME,IPO,Private,1800000,1800000,0.0,2024-01-29,2024-01-31,15.09,10.0,98.0,108.0,19.44,2024-02-05,0,0.0,0,574800,1135200,90000,0.0,0.0,0.0,0.0,0,90000,1710000,gujarat,Western,,Animal Feed,SME,guj,Gujarat,Western,BSE,BSE ,≥ 10crore - < 50crore
277,Bhakti Gems And Jewellery Limited,BSE,Main Board,Right,Private,5013173,5013173,0.0,2023-06-09,2023-06-20,1.2375,10.0,2.0,12.0,6.0158076,2023-06-27,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,"Gems, Jewellery And Watches",Main Board,guj,Gujarat,Western,BSE,BSE,≥ 5crore - < 10crore
278,Bhandari Hosiery Exports Limited,INE474E01029,Main Board,Right,Private,16911111,16911111,0.0,2023-10-03,2023-10-13,2.7724,1.0,3.5,4.5,7.6,2023-11-12,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,punjab,Northern,,Other Textile Products,Main Board,pun,Punjab,Northern,NSE/BSE,BSE,≥ 5crore - < 10crore
279,Brisk Technovision Limited,BSE,SME,IPO,Private,800000,0,800000.0,2024-01-22,2024-01-24,47.1,10.0,146.0,156.0,12.48,2024-01-31,0,0.0,0,380000,380000,40000,0.0,0.0,0.0,0.0,0,40000,760000,maharashtra,Western,,Computers Hardware & Equipments,SME,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
280,Nova Agritech Limited,INE02H701025,Main Board,IPO,Private,35075693,27317073,7758620.0,2024-01-23,2024-01-25,124.1,2.0,39.0,41.0,143.8103,2024-01-31,10522220,7015626.0,17537846,5261354,12276493,0,0.0,0.0,0.0,0.0,0,0,35075693,telangana,Southern,6(1),Fertilizers,Main Board,tel,Telangana,Southern,NSE/BSE,BSE,≥ 100 crore - < 500crore
281,EPACK Durable Limited,INE0G5901015,Main Board,IPO,Private,27828351,17391304,10437047.0,2024-01-19,2024-01-24,16.89,10.0,220.0,230.0,640.05,2024-01-30,8348504,5565671.0,13914175,4174253,9739923,0,0.0,0.0,0.0,0.0,0,0,27828351,uttar pradesh,Central,6(1),Household Appliances,Main Board,utt,Uttar Pradesh,Northern,NSE/BSE,BSE,≥ 500crore
282,EPACK Durable Limited,INE0G5901015,Main Board,IPO,Private,27828351,17391304,10437047.0,2024-01-19,2024-01-24,16.89,10.0,220.0,230.0,640.05,2024-01-30,8348504,5565671.0,13914175,4174253,9739923,0,0.0,0.0,0.0,0.0,0,0,27828351,uttar pradesh,Central,6(1),Household Appliances,Main Board,utt,Uttarakhand,Northern,NSE/BSE,BSE,≥ 500crore
283,Euphoria Infotech (India) Limited,BSE,SME,IPO,Private,960000,960000,0.0,2024-01-19,2024-01-24,365.33,10.0,90.0,100.0,9.6,2024-01-30,0,27600.0,27600,265200,619200,48000,0.0,0.0,0.0,0.0,0,48000,912000,west bengal,Eastern,,IT Enabled Services,SME,wes,West Bengal,Eastern,BSE,BSE,≥ 5crore - < 10crore
284,Bright Solar Limited,INE684Z01010,Main Board,Right,Private,4600000,4600000,0.0,2023-04-06,2023-04-10,-,10.0,0.0,10.0,4.6,2023-04-28,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,"Compressors, Pumps & Diesel Engines",SME,guj,Gujarat,Western,NSE,NSE,< 5 crore
285,Qualitek Labs Limited,BSE,SME,IPO,Private,1964400,1964400,0.0,2024-01-18,2024-01-22,65.54,10.0,90.0,100.0,19.64,2024-01-29,0,0.0,0,932400,932400,99600,0.0,0.0,0.0,0.0,0,99600,1864800,delhi,Northern,,Consulting Services,SME,del,Delhi,Northern,BSE,BSE,≥ 10crore - < 50crore
286,BROOKS LABORATORIES LIMITED,INE650L01011,Main Board,Right,Private,1543926,1543926,0.0,2023-08-07,2023-08-22,2.2968,10.0,65.0,75.0,11.579445,2023-08-31,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,madhya pradesh,Northern,,Pharmaceuticals,Main Board,mad,Madhya Pradesh,Central,BSE/NSE,BSE,≥ 10crore - < 50crore
287,C P S Shapers Limited,INE0QBU01012,SME,IPO,Private,600000,600000,0.0,2023-08-29,2023-08-31,269.64,10.0,175.0,185.0,11.1,2023-09-07,0,0.0,0,227400,341400,31200,0.0,0.0,0.0,0.0,0,31200,568800,maharashtra,Western,,Garments & Apparels,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
288,Canarys Automations Limited,INE0QG301017,SME,IPO,Private,15172000,15172000,0.0,2023-09-27,2023-10-03,11.37,2.0,29.0,31.0,47.03,2023-10-11,3232000,3968000.0,7200000,2164000,5048000,760000,0.0,0.0,0.0,0.0,0,760000,14412000,karnataka,Southern,,Computers - Software & Consulting,SME,kar,Karnataka,Southern,NSE,NSE,≥ 10crore - < 50crore
289,Medi Assist Healthcare Services Limited,INE456Z01021,Main Board,IPO,Private,28028168,0,28028168.0,2024-01-15,2024-01-17,16.95,5.0,413.0,418.0,1171.58,2024-01-23,8408449,5605634.0,14014083,4204226,9809859,0,0.0,0.0,0.0,0.0,0,0,28028168,karnataka,Southern,6(1),Insurance Distributors,Main Board,kar,Karnataka,Southern,NSE/BSE,BSE,≥ 500crore
290,Cell Point (India) Limited,INE0O0001013,SME,IPO,Private,5034000,5034000,0.0,2023-06-15,2023-06-20,5.17,10.0,90.0,100.0,50.34,2023-06-28,0,0.0,0,1287600,3494400,252000,0.0,0.0,0.0,0.0,0,252000,4782000,andhra pradesh,Southern,,Speciality Retail,SME,and,Andhra Pradesh,Southern,NSE,NSE,≥ 50 crore - < 100crore
291,Cell Point (India) Limited,INE0O0001013,SME,IPO,Private,5034000,5034000,0.0,2023-06-15,2023-06-20,5.17,10.0,90.0,100.0,50.34,2023-06-28,0,0.0,0,1287600,3494400,252000,0.0,0.0,0.0,0.0,0,252000,4782000,andhra pradesh,Southern,,Speciality Retail,SME,and,Andaman and Nicobar Islands,Bay of Bengal,NSE,NSE,≥ 50 crore - < 100crore
292,Cellecor Gadgets Limited,INE0OMO01017,SME,IPO,Private,5518800,5518800,0.0,2023-09-15,2023-09-20,122.7,10.0,82.0,92.0,50.77,2023-09-28,1572000,1048800.0,2620800,787200,1834800,276000,0.0,0.0,0.0,0.0,0,276000,5242800,delhi,Western,,Consumer Electronics,SME,del,Delhi,Northern,NSE,NSE,≥ 50 crore - < 100crore
293,Shree Marutinandan Tubes Limited,BSE,SME,IPO,Private,1000000,1000000,0.0,2024-01-12,2024-01-16,61.6,10.0,133.0,143.0,14.3,2024-01-19,0,0.0,0,351000,599000,50000,0.0,0.0,0.0,0.0,0,50000,950000,gujarat,Western,,Iron & Steel Products,SME,guj,Gujarat,Western,BSE,BSE,≥ 10crore - < 50crore
294,New Swan Multitech Limited,BSE,SME,IPO,Private,5016000,5016000,0.0,2024-01-11,2024-01-15,396.55,10.0,56.0,66.0,33.1,2024-01-18,1428000,952000.0,2380000,714000,1666000,256000,0.0,0.0,0.0,0.0,0,256000,4760000,delhi,Northern,,Auto Components & Equipments,SME,del,Delhi,Northern,BSE,BSE,≥ 10crore - < 50crore
295,Chavda Infra Limited,INE0PT101017,SME,IPO,Private,6656000,6656000,0.0,2023-09-12,2023-09-14,167.48,10.0,55.0,65.0,43.26,2023-09-25,1896000,1264000.0,3160000,948000,2212000,336000,0.0,0.0,0.0,0.0,0,336000,6320000,gujarat,Western,,Civil Construction,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
296,Jyoti CNC Automation Limited,INE980O01024,Main Board,IPO,Private,30218649,30218649,0.0,2024-01-09,2024-01-11,42.42,2.0,329.0,331.0,1000.24,2024-01-16,13527190,9018127.0,22545317,4509063,3006042,0,0.0,158227.0,0.0,0.0,0,158227,30060422,gujarat,Western,6(2),Industrial Products,Main Board,guj,Gujarat,Western,NSE/BSE,NSE,≥ 500crore
297,CLARA INDUSTRIES LIMITED,BSE,Main Board,Right,Private,1653600,1653600,0.0,2023-05-23,2023-06-01,10.767,10.0,157.0,167.0,27.61512,2023-06-26,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,uttar pradesh,Northern,,Packaging,SME,utt,Uttar Pradesh,Northern,BSE,BSE,≥ 10crore - < 50crore
298,CLARA INDUSTRIES LIMITED,BSE,Main Board,Right,Private,1653600,1653600,0.0,2023-05-23,2023-06-01,10.767,10.0,157.0,167.0,27.61512,2023-06-26,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,uttar pradesh,Northern,,Packaging,SME,utt,Uttarakhand,Northern,BSE,BSE,≥ 10crore - < 50crore
299,Committed Cargo Care Limited,INE597Z01014,SME,IPO,Private,3240000,3240000,0.0,2023-10-06,2023-10-10,97.21,10.0,67.0,77.0,24.95,2023-10-18,0,0.0,0,1537600,1537600,164800,0.0,0.0,0.0,0.0,0,164800,3075200,delhi,Northern,,Logistics Solution Provider,SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
300,Manoj Ceramic Limited,BSE,SME,IPO,Private,2334000,2334000,0.0,2023-12-27,2023-12-29,11.94,10.0,52.0,62.0,14.47,2024-01-03,0,0.0,0,902000,1314000,118000,0.0,0.0,0.0,0.0,0,118000,2216000,maharashtra,Western,,Ceramics,SME,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
301,Shri Balaji Valve Components Limited,BSE,SME,IPO,Private,2160000,2160000,0.0,2023-12-27,2023-12-29,276.11,10.0,90.0,100.0,21.6,2024-01-03,613200,409200.0,1022400,307200,716400,114000,0.0,0.0,0.0,0.0,0,114000,2046000,maharashtra,Western,,Industrial Products,SME,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
302,AIK Pipes and Polymers Limited,BSE,SME,IPO,Private,1688000,1688000,0.0,2023-12-26,2023-12-28,50.84,10.0,79.0,89.0,15.02,2024-01-02,0,801600.0,801600,0,801600,84800,0.0,0.0,0.0,0.0,0,84800,1603200,rajasthan,Western,,Plastic Products - Industrial,SME,raj,Rajasthan,Western,BSE,BSE,≥ 10crore - < 50crore
303,Crayons Advertising Limited,INE0OFK01019,SME,IPO,Private,6430000,6430000,0.0,2023-05-22,2023-05-25,112.32,10.0,55.0,65.0,41.795,2023-06-02,1830000,1222000.0,3052000,918000,2138000,322000,0.0,0.0,0.0,0.0,0,322000,6108000,delhi,Northern,,Advertising & Media Agencies,SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
304,CREDENT GLOBAL FINANCE LIMITED,BSE,Main Board,Right,Private,3354746,3354746,0.0,2023-07-25,2023-08-14,0.9857,10.0,130.0,140.0,46.966444,2023-08-24,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Non Banking Financial Company (NBFC),Main Board,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
305,INNOVA CAPTAB LIMITED,INE0DUT01020,Main Board,IPO,Private,12723214,7142857,5580357.0,2023-12-21,2023-12-26,56.025,10.0,438.0,448.0,570.0,2023-12-29,3816963,2544643.0,6361606,1908483,4453125,0,0.0,0.0,0.0,0.0,0,0,12723214,maharashtra,Western,6(1),Pharmaceuticals,Main Board,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 500crore
306,Cressanda Solutions Ltd.,BSE,Main Board,Right,Private,24649206,24649206,0.0,2023-06-27,2023-07-11,1.8076,1.0,19.0,20.0,49.298412,2023-08-01,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,IT Enabled Services,Main Board,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
307,Crop Life Science Limited,INE00NH01017,SME,IPO,Private,5140000,5140000,0.0,2023-08-18,2023-08-22,4.02,10.0,42.0,52.0,26.73,2023-08-30,0,0.0,0,800000,4080000,260000,0.0,0.0,0.0,0.0,0,260000,4880000,gujarat,Western,,Pesticides & Agrochemicals,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
308,Azad Engineering Limited,INE02IJ01035,Main Board,IPO,Private,14122108,4580151,9541957.0,2023-12-20,2023-12-22,82.5467,2.0,522.0,524.0,740.0,2023-12-28,4213731,2810362.0,7024093,2107229,4916866,0,0.0,73920.0,0.0,0.0,0,73920,14048188,telangana,Southern,6(1),Heavy Electrical Equipment,Main Board,tel,Telangana,Southern,NSE/BSE,BSE,≥ 500crore
309,De Neers Tools Limited,INE0JWV01011,SME,IPO,Private,2276400,2276400,0.0,2023-04-28,2023-05-03,14.94,10.0,91.0,101.0,22.99,2023-05-11,0,1078800.0,1078800,325200,757200,115200,0.0,0.0,0.0,0.0,0,115200,2161200,delhi,Northern,,Iron & Steel Products,SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
310,Debock Industries Limited,INE411Y01011,Main Board,Right,Private,32724687,32724687,0.0,2023-06-13,2023-06-27,99.89,10.0,5.0,15.0,49.0870305,2023-07-21,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,rajasthan,Northern,,Other Agricultural Products,Main Board,raj,Rajasthan,Western,NSE,NSE,≥ 10crore - < 50crore
311,Deem Roll Tech Limited,INE586O01011,SME,IPO,Private,2268000,2268000,0.0,2024-02-20,2024-02-22,254.93,10.0,119.0,129.0,29.2572,2024-02-27,0,0.0,0,1077000,1077000,114000,0.0,0.0,0.0,0.0,0,114000,2154000,gujurat,Western,,Iron & Steel Products,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
312,Credo Brands Marketing Limited,INE220Q01020,Main Board,IPO,Private,19634960,0,19634960.0,2023-12-19,2023-12-21,53.61,2.0,278.0,280.0,549.78,2023-12-27,5890488,3926992.0,9817480,2945244,6872236,0,0.0,0.0,0.0,0.0,0,0,19634960,maharashtra,Western,6(1),Speciality Retail,Main Board,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 500crore
313,Delaplex Limited,INE0SK801018,SME,IPO,Private,2400000,1800000,600000.0,2024-01-25,2024-01-30,185.53,10.0,182.0,192.0,46.08,2024-02-02,682800,455400.0,1138200,342000,797400,122400,0.0,0.0,0.0,0.0,0,122400,2277600,maharashtra,Western,,Computers - Software & Consulting,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
314,Digikore Studios Limited,INE0QJ901011,SME,IPO,Private,1782400,1260800,521600.0,2023-09-25,2023-09-27,271.87,10.0,161.0,171.0,30.47,2023-10-04,480800,320800.0,801600,240800,561600,178400,0.0,0.0,0.0,0.0,0,178400,1604000,maharastra,Western,,Media & Entertainment,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
315,Docmode Health Technologies Limited,INE0OGG01015,SME,IPO,Private,849600,849600,0.0,2024-01-25,2024-01-30,243.62,10.0,69.0,79.0,6.71184,2024-02-02,0,0.0,0,371200,435200,43200,0.0,0.0,0.0,0.0,0,43200,806400,maharashtra,Western,,E-Learning,SME,mah,Maharashtra,Western,NSE,NSE,≥ 5crore - < 10crore
316,Happy Forgings Limited,INE330T01021,Main Board,IPO,Private,11865802,4705882,7159920.0,2023-12-19,2023-12-21,83.79,2.0,848.0,850.0,1008.59,2023-12-27,3559740,2373160.0,5932900,1779871,4153031,0,0.0,0.0,0.0,0.0,0,0,11865802,punjab,Northern,6(1),Castings & Forgings,Main Board,pun,Punjab,Northern,NSE/BSE,NSE,≥ 500crore
317,Drone Destination Limited,INE0P7201019,SME,IPO,Private,6800000,6800000,0.0,2023-07-07,2023-07-13,122.11,10.0,55.0,65.0,44.2,2023-07-21,1888000,1260000.0,3148000,946000,2206000,500000,0.0,0.0,0.0,0.0,0,500000,6300000,delhi,Northern,,Education,SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
318,Dudigital Global Limited,INE0HPK01020,Main Board,Right,Private,11622000,11622000,0.0,2023-09-29,2023-10-16,152.05,2.0,24.5,26.5,30.79,2023-11-12,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,delhi,Northern,,"Tour, Travel Related Services",SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
319,E Factor Experiences Limited,INE0KFF01017,SME,IPO,Private,3456000,3456000,0.0,2023-09-27,2023-10-03,77.85,10.0,65.0,75.0,25.92,2023-10-09,984000,656000.0,1640000,492800,1148800,174400,0.0,0.0,0.0,0.0,0,174400,3281600,karnataka,Southern,,Other Consumer Services,SME,kar,Karnataka,Southern,NSE,NSE,≥ 10crore - < 50crore
